material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_ev,energy_above_hull_ev,band_gap_ev,is_metal,bulk_modulus_gpa,shear_modulus_gpa,poisson_ratio,density_g_cm3,nsites,volume_a3,melting_point_k,is_stable,crystal_code,crystal_system_code,category_code,material_cluster,embed1,embed2,embed3
mp-408142,IrV2Cu2Pd4,4,cubic,199,Oxide,-1.0177532758231338,-0.4227962246655624,1.6244421673364164,0,-0.2226288068438376,0.061283759746997,-0.6133224784836973,0.0949621791600065,-0.7680062548488215,-0.4433625798179631,-0.0875185199306135,1,0,0,9,2,-1.5645124413309992,-0.7154128299954281,1.8200113170482166
mp-13256,Ti4Sb2,2,hexagonal,168,Oxide,-0.8253800298734034,-0.7374404054847847,2.02723030289262,0,0.398804448387709,0.3727757527085387,0.1503069978134283,-1.272708771706629,1.935029773607388,0.0399382868798576,2.1167800791620697,1,1,1,9,2,-0.9497221442864083,0.46007401432316863,2.277954828861421
mp-346315,BeO4,2,hexagonal,170,Metal,0.7020861829479409,0.9902679567613056,-0.8335982496475897,1,0.1817129764051562,0.8925059113351109,-1.2645054165128942,-1.7169751642114974,3.016244184989872,-0.658336111343157,0.0760459392253622,0,1,1,7,4,-1.1992396332379838,0.6224213653879381,-0.6061604011712656
mp-597768,ArTa4,2,orthorhombic,49,Phosphide,0.1794355746199958,-0.0812230373798299,-0.2468940324715428,0,-1.261957201187473,-1.1006582856027536,0.0882096557848702,0.1852800721417656,1.935029773607388,0.8994465440251855,-0.6592298070739309,0,3,3,11,3,1.3604672607798571,-1.1822726805012553,-1.5615405537461173
mp-920369,BrSe3Li2Cr4,4,monoclinic,9,Ceramic,-2.288455474666576,-0.7147633474077236,2.8570374184517,0,1.4767717958498163,-0.2534769763505606,1.815187086795293,-1.1119498965537684,-1.0383098576944425,-0.8496232254493511,1.1644374805249396,1,2,2,3,1,0.9448496410663929,0.5318812686496229,3.9620938380104658
mp-272572,Au2,1,hexagonal,189,Intermetallic,1.063060695337518,1.1901095310654064,-0.8335982496475897,1,0.1253595493954463,0.7431051221183717,-1.2762535623020808,0.2759466828570448,0.3132081565336622,-0.0573748954612327,-0.8992262564897084,0,1,1,6,4,-1.342730556746598,0.5864868913116333,-1.4609376196057662
mp-405503,C4Ta2Pb2Ti4,4,orthorhombic,70,Oxide,-0.7120469510895887,-0.1251598374041357,-0.164668052136105,0,-0.2911089206784217,0.4010407668846786,-1.6135931771058654,0.3927671235863469,0.3132081565336622,1.215220919604167,0.8739959175376929,1,3,3,9,1,0.875317497868716,1.0048656104173255,-0.046162898756348186
mp-302486,Ba3Li4,2,monoclinic,3,Carbide,1.5042073739172908,2.640023931867499,-0.0292136594096108,0,0.2859787052817709,0.1654989820835128,0.2476487772095449,0.536787547530233,0.853815362224904,1.314982885700981,1.8141093977332547,0,2,2,2,4,0.38232282719361893,1.8467074691339327,-1.9642404562060976
mp-386110,Ca2F2La,3,hexagonal,188,Metal,0.3774022275132281,-0.6070473215416835,-0.8335982496475897,1,0.1687540659746532,0.5477496499894048,-0.7123425644211264,0.826223266352086,0.853815362224904,1.429704694378216,0.5132369235114285,1,1,1,7,4,-1.2863710119654337,1.0284421165436963,-1.1534581187713453
mp-400735,BaLa4Hf,3,hexagonal,193,Nitride,0.4158236061608552,-0.3250014117082365,-0.3712260703700551,0,2.232311940674089,2.283067697197993,-0.1517881796227973,0.0011571088430445,-0.2273990491575796,0.0170087662580816,-2.071692987075068,1,1,1,8,2,-1.521211514529181,1.7646430372635302,-0.1665792471633618
mp-704115,Ni2Ag3,2,tetragonal,112,Phosphide,-0.2499915846495822,0.3709008080315752,-0.372814978202624,0,-1.5019942668680724,-1.2819773901476512,-0.1736061646598584,-0.8082167506575829,0.853815362224904,0.1762539159484738,-0.9420281710351974,0,4,4,11,3,1.7820276087021378,-1.8406602529713796,-0.7717158921740717
mp-252589,Ar,1,cubic,216,Oxide,-1.5217591943394058,-0.7076767667586421,0.6460721694321492,0,0.6641648894967223,0.6202388360057635,-0.3196188337540337,-0.5592322889240853,3.016244184989872,1.7089254069853954,0.5407524400049571,1,0,0,9,2,-2.1505766016619465,0.8752103194915287,0.4176009735180708
mp-569612,TiIr,2,orthorhombic,52,Oxide,-1.1389437595990113,-0.6977555538499278,0.9662370976947716,0,0.1567462682362971,0.4794906021490668,-0.5428336037485778,-0.3534888261471053,-0.4977026520032005,-0.5308212626814749,0.8434231214337722,1,3,3,9,1,1.1437227061510615,0.47208576767090815,1.9800066291387952
mp-301020,K2Cr3Sc3,3,orthorhombic,26,Alloy,0.9676398364084894,-0.6042126892820509,-0.8335982496475897,1,1.1504212533568765,0.8973128865351347,-0.1433966469162355,0.8956180953226266,-0.2273990491575796,0.1951169714243814,-0.4773216702556026,1,3,3,0,4,0.8839426057369656,2.245322354329086,-1.0088146329481682
mp-52712,Cr2Zr,2,hexagonal,179,Semiconductor,-0.0995023025982182,-0.5333468827912351,0.081215434953924,0,-0.7607208124260034,-0.6755293989126496,0.1805165155570503,-0.7109245030054179,-0.4977026520032005,-0.7445184584309581,1.5450687920187525,1,1,1,12,0,-0.5959717183971153,-1.5169478902192792,1.2298318655388194
mp-985162,Re2Br2Hf4,3,cubic,223,Perovskite,-1.5956054836292122,-0.7246845603164379,0.4832091165938423,0,-0.5737082793325994,-0.1342639913899705,-1.4407276033506924,-0.6282784001611056,0.3132081565336622,-0.1154481732560608,-0.1807655480475717,1,0,0,10,0,-1.7285061674301552,-0.9617790728200283,1.4492939558852864
mp-616743,W3Mg4,2,monoclinic,11,Sulfide,1.2932560263337858,-0.5971261086329694,-0.258413614257667,0,-0.7458596766112066,-0.4822889958716932,-0.8684250727631763,-1.7169751642114974,-1.0383098576944425,-0.9196881230903894,-1.1438086253210742,1,2,2,14,3,1.1145745500400814,-1.8928542101606687,0.3082402404197228
mp-821381,Fe2Ba2Ag,3,hexagonal,180,Oxide,-1.6288995725786288,-0.7898811022879885,0.4971120601288198,0,1.731907775518249,1.6072069840746483,-0.2172421347339797,-0.7757860014401946,3.016244184989872,0.8837001224201988,0.4796068477971156,1,1,1,9,2,-1.4072624843101238,1.9581661722213783,1.063670323622869
mp-943342,Cu3Al,2,tetragonal,96,Nitride,0.9800918256755712,-0.0897269341587278,-0.1749959530478025,0,2.686230473001246,3.017573507761628,-0.5646515887856385,-0.1540222825734909,-0.7680062548488215,-0.6312510788934863,-0.3030567324632546,0,4,4,8,1,0.8309937390114617,3.276914057770724,0.5895129278542719
mp-845173,La3Sr4Ti2O3,4,cubic,222,Nitride,0.6388940021219478,-0.4766542375985824,-0.5499782015340504,0,3.2925648142449586,2.2667239815179125,0.5178561303608354,1.2980383598050584,-0.7680062548488215,-0.2543461561034399,-1.652845680451354,1,0,0,8,2,-2.4163428132881055,2.2525939214888515,-0.2990859283947643
mp-378213,Na3H3Ir3Ta2,4,hexagonal,177,Alloy,1.1669382528596983,-0.3278360439678691,-0.8335982496475897,1,0.5096090770228346,0.4975648289011565,-0.1249352749617996,2.24968905458197,0.3132081565336622,0.8652674592407517,0.4169326157840782,1,1,1,0,4,-1.3431313084503065,1.8584572841970757,-1.8532624362385295
mp-486641,FeP3Rh,3,cubic,205,Metal,0.2755223153280126,-0.2924031407224611,-0.8335982496475897,1,0.7528561480394302,-0.3855726548472145,1.591972316800748,-1.194944717131601,-1.0383098576944425,-0.8696884111326139,-0.9053408157104926,1,0,0,7,0,-1.4964804140234942,-1.2529361465319855,0.34968062751824475
mp-395722,Fe4B2,2,monoclinic,9,Metal,0.4884047200705838,0.4417666145223912,-0.8335982496475897,1,0.7974395554838208,-0.0642744324776241,1.4342115019173869,1.0169718665876926,0.3132081565336622,0.618222281072414,2.0434053685126603,0,2,2,7,4,0.6098542428040531,1.1336475178521104,-0.9260037655849909
mp-796657,Pd3N4,2,monoclinic,3,Ceramic,-0.6667004019404831,-0.591456844113704,1.805180433291123,0,1.8931213768371655,2.4365063455827527,-1.0916398427577203,-0.4999502742256333,0.3132081565336622,0.2161468294962626,1.1277501252002349,1,2,2,3,1,0.12555806366666614,3.468573666483957,2.221480465846521
mp-378339,Na4,1,orthorhombic,69,Alloy,1.063060695337518,-0.8139754764948658,-0.8335982496475897,1,0.4645501132323705,-0.1117673474538594,0.6974349302812581,-1.2939805534513675,-0.2273990491575796,-0.6656824626103278,-0.2984708130476665,1,3,3,0,3,0.9785832747885762,0.48326497897033754,-0.098470249480137
mp-827392,Sr2Rh3,2,hexagonal,175,Oxide,-0.0757969112662334,-0.7005901861095605,1.6601925935692154,0,1.1443579099444394,0.6436968749818796,0.3466688631469746,-0.5376117894458263,3.016244184989872,0.7290557179678329,0.9427847087715144,1,1,1,9,2,-1.2218692300323566,1.1211816029472694,0.7288621187977697
mp-402184,Cu2Ga2,2,hexagonal,194,Halide,-0.9469700427166738,-0.7204326119269889,3.474725338362839,0,-0.3944235368628897,0.1037774205152074,-1.0815700035098466,-0.6188630213560573,-1.0383098576944425,-0.8070737525544439,-0.4391056751257017,1,1,1,5,2,-0.9506167778300555,-0.4830519283613338,3.0516623195937944
mp-792314,VGa3,2,cubic,219,Alloy,0.0082373692420945,-0.5432680956999493,-0.8335982496475897,1,0.3010776192696047,0.0714745471710474,0.3835916070558463,1.3304691090224467,-0.2273990491575796,0.4175555831261146,0.2487822372125143,1,0,0,0,2,-2.0587384777372844,0.8012354751451126,-0.7680371505659844
mp-542295,Al,1,hexagonal,175,Phosphide,-0.1425182655208647,3.3883668484105147,-0.0168996237072022,0,-0.9316833188394268,-0.8039717762572853,0.1956212744288618,-1.7169751642114974,-0.7680062548488215,-0.9067911953102448,0.8159076049402436,0,1,1,11,0,-0.6073836823609262,-1.9424695233302842,0.2790868835941841
mp-67525,La4Sn2,2,monoclinic,11,Metal,0.3637516510439672,0.4233415048347789,-0.8335982496475897,1,-1.2184437955217478,-1.121039860450855,0.7461058199793169,2.073237881420696,0.3132081565336622,1.5148481635090434,0.280883673121631,0,2,2,7,4,0.8416970712386546,-0.4522525617619353,-2.422261554864014
mp-446014,Se4CoFe3,3,triclinic,1,Oxide,-1.4487119631843852,-0.7728733087301927,0.8168797614333002,0,-0.0821019065791181,0.3247060007083008,-0.9506620932874824,-0.0337146645089858,-0.2273990491575796,-0.3797832488511747,-0.0936330791513976,1,5,5,9,1,2.7839146297789985,0.5806164093586014,1.5082690126196003
mp-150233,N3Na3,2,cubic,203,Metal,0.05245191936692,-0.4865754505072966,-0.8335982496475897,1,0.7184972020356196,0.9180790193992376,-0.6888462728427537,1.7604380744529824,-0.7680062548488215,-0.0040507740411415,1.6337299007201225,1,0,0,7,2,-2.0655262554826987,1.353886023759837,0.014496510304149033
mp-352494,H3Sn2,2,cubic,221,Oxide,0.0952015295779712,-0.7020075022393768,2.084033757906956,0,0.824070710863937,0.2139532920997528,0.6823301714094476,-0.4689143959423263,-1.0383098576944425,-0.7718112664720235,0.0103144276019327,1,0,0,9,2,-1.7660778414040128,-0.5292563977804278,2.0678089888549853
mp-883964,LiBr,2,monoclinic,10,Semiconductor,-0.018730842806933,0.8485363437796741,-0.2381550393924141,0,-0.7460974547842433,-0.4344115228794562,-0.8835298316349878,0.1273929283773949,-0.4977026520032005,-0.3346662632911755,-1.0597334360352924,0,2,2,12,3,0.9283622254579373,-1.0996430493758893,-0.5165559675178483
mp-425461,Cd3Co2Pb,3,cubic,224,Halide,-2.6783958444421456,-0.631141695748561,1.5720082088616447,0,-1.1211925227497168,-0.8647319427855861,-0.7861880522388707,-0.0867197600040722,0.853815362224904,1.1525468965713128,-0.1165626762293382,1,0,0,5,0,-1.7093752715073853,-0.9206277521288103,1.3887316533459044
mp-25101,He4,1,hexagonal,184,Metal,1.063060695337518,0.8471190276498578,-0.8335982496475897,1,-0.7081718361848817,-0.7841670384331872,0.5967365378025171,2.99245782698022,3.016244184989872,8.60802487256549,-0.7891641905155938,0,1,1,7,4,-1.5755220387682904,1.3807925860888783,-6.808641976154009
mp-344113,Ba4Nb,2,cubic,209,Halide,-0.9049529024625096,-0.4298828053146439,2.967863739773377,0,-0.991603418444688,-0.9827912536981704,0.6672254125376361,0.021034019653702,-0.4977026520032005,-0.3219919522160968,-2.071692987075068,1,0,0,5,0,-1.4245728865956937,-2.056101098537185,1.4067924780778296
mp-95821,O4La2Sc3,3,hexagonal,187,Ceramic,-2.6178006025542078,-0.6906689732008463,1.8310001855703668,0,-0.1869620808883252,0.287788431172118,-1.0882832296750955,-1.3400112942760478,0.853815362224904,-0.4763840577360547,0.0317153848746772,1,1,1,3,2,-1.0006984785663149,0.15491057285688525,2.8727153255023854
mp-697742,Cd3Cr2,2,cubic,199,Ceramic,-0.7345537552193947,-0.7232672441866216,0.3465630429929215,0,0.3006020629235313,0.6802298865020605,-1.0211509680226012,-0.6875604148595573,-0.4977026520032005,-0.5984818999078027,0.9962871019533758,1,0,0,3,2,-1.8799656711264445,0.7037846866706006,1.801568059866668
mp-894693,S3P2Pt3,3,triclinic,2,Chalcogenide,0.5942799229297294,0.4927899951957785,-0.0733058517633963,0,-0.492744811413586,-0.4430640782394989,-0.098082370300802,-1.7169751642114974,0.853815362224904,-0.7476944567565633,-0.8457238633078472,0,5,5,4,3,2.8659166516522077,-0.18478151532118142,-0.21352086862759498
mp-974576,Sc3Br2,2,trigonal,162,Metal,0.2409630509985181,0.2646020982953514,-0.8335982496475897,1,-0.469918106802058,0.2035702256677013,-1.6824037452996727,-0.0166274955664907,0.853815362224904,0.4332723225037589,-1.2370556534380324,0,6,6,7,3,2.2158850092724376,0.6500611655152531,-1.335718205481348
mp-73455,CV4Ni2Rh2,4,cubic,196,Phosphide,0.1488716009644311,0.1753111821169234,-0.3859234678213169,0,-0.250924409435211,-0.5801590109441775,0.8887618759908679,-0.6279296824275852,0.853815362224904,-0.2823810198280579,-1.0689052748664685,0,0,0,11,0,-1.4052956253825777,-1.7339483752965206,-0.49423467788998393
mp-472504,Ir3Pt2Li3,3,triclinic,2,Oxide,-1.4612971288072647,-0.7090940828884584,0.9304866714619726,0,0.5362402324029507,0.9392297102793424,-0.9758366914071678,-0.8612218461526692,-0.7680062548488215,-0.8362513820317329,0.4322190138360385,1,5,5,9,1,2.7061937865023618,1.0827716825757558,2.4634121130098356
mp-586488,H3Mg3Pd3,3,orthorhombic,57,Semiconductor,0.2316407060926814,0.9066463051021432,-0.1074673701636265,0,-1.5029453795602197,-1.2750553458596168,0.2107260333006732,0.341505616758862,0.853815362224904,2.3571704110232923,-0.3091712916840387,0,3,3,12,3,1.3444268477576644,-1.2430894502011316,-2.1136002452035827
mp-396843,K3Ag3P3Te2,4,cubic,214,Alloy,1.2221398523378315,0.4516878274311053,-0.8335982496475897,1,0.4766768000572449,-0.1467621269100325,0.79813332276,1.8057713798106223,-0.7680062548488215,-0.1290277922650737,-0.1150340364241421,0,0,0,0,4,-1.9563266375657413,0.5634780419513689,-1.5492122076426218
mp-641533,PZn,2,monoclinic,4,Oxide,-0.6354705465059302,-0.6963382377201115,0.6655362903811175,0,0.6198192602253685,0.2226058474597954,0.3080678126967899,-0.6837245197908339,-0.2273990491575796,-0.4224217684281082,1.4044339299407171,1,2,2,9,1,0.8159034660334845,0.44988125322350525,1.747875305826186
mp-26551,Al4La2,2,monoclinic,6,Nitride,0.5760347621854489,2.913565944922048,0.2818150488157409,0,2.504924616060724,1.795640411915581,0.1738032893918016,0.1246031865092324,0.853815362224904,0.3268912197096555,-1.2951439660354818,0,2,2,8,4,0.14268674460328523,2.4074455879807757,-1.2264171828932262
mp-487017,Ce4Sn3C2,3,cubic,217,Silicate,0.7301198058433499,-0.8139754764948658,0.2222310050944092,0,-0.995407869213276,-0.3471168532470242,-2.044917958223143,-0.0661454137263741,-0.2273990491575796,0.0543786904817916,0.491835966238684,1,0,0,13,0,-1.6872789306945286,-1.1810854553881651,0.2964549764006538
mp-210822,Al3,1,cubic,197,Sulfide,-0.3868968784095843,-0.3037416697609917,0.5535182881850138,0,-1.0849313513616126,-0.8343518595214356,-0.3783595626999665,-0.4825143875496182,-0.2273990491575796,-0.1798586065884281,-0.1135053966189461,1,0,0,14,0,-1.3526586635589106,-2.2174692912170824,0.7029066393943478
mp-601028,Sb3S3,2,monoclinic,13,Ceramic,-1.91143321140338,-0.5333468827912351,2.214721427135744,0,0.0831539236814229,-0.2155980117743731,0.3248508781099136,0.5761926514180272,0.853815362224904,0.9929455601528157,1.5817561473434574,1,2,2,3,1,0.6200288126199629,1.143845714426631,1.6308591134909172
mp-918942,SRhCa4Bi4,4,hexagonal,183,Ceramic,-0.3370223331633576,-0.5744490505559082,1.0858024120955774,0,-0.1245453104661783,-0.5895806823362243,1.2277797973359654,-0.8538987737487428,1.935029773607388,0.895053574378554,1.7071046113695325,1,1,1,3,2,-0.913427223494821,0.12158853238573998,0.6632781234665059
mp-335108,Na4Cl,2,tetragonal,91,Alloy,0.1886913313479337,-0.1379156825724826,-0.8335982496475897,1,0.5200713166364516,0.0710899891550456,0.5413524219392087,-0.5274989751737374,-0.2273990491575796,-0.5167667280349882,1.7529638055254133,1,4,4,0,1,1.4017930584412077,1.4124020413432663,0.3770672583721199
mp-305303,Rh3Br2Ti4Hf3,4,hexagonal,174,Semiconductor,-0.2027139783414104,-0.7175979796673563,-0.2457023515971162,0,-0.1736465031982672,0.2333734719078487,-0.917095962461235,0.2511877237771032,-0.7680062548488215,-0.4925460305238307,0.3481438245502566,1,1,1,12,0,-0.792670702579575,-0.5050032475701182,0.750657101720484
mp-183369,Ta2Si,2,orthorhombic,31,Intermetallic,0.778529411175802,2.491205738236786,-0.8335982496475897,1,-0.8357398260190981,-0.4297968266874333,-1.2930366277152043,0.8523770963661089,1.935029773607388,3.0253321896077416,1.1995961960444483,0,3,3,6,4,0.8913793641303355,1.3048603781326473,-3.291127386501736
mp-325564,Nb2SeRu3,3,hexagonal,178,Phosphide,0.7355134482531555,-0.3065763020206243,-0.5984398904274002,0,-0.5762049501494853,-0.2975088691827787,-0.5109457794636432,-0.3925452123013795,-0.7680062548488215,-0.6240828209903679,-1.2492847718796007,1,1,1,11,0,-0.6960794140429944,-1.5232973974815465,-0.30228540681148247
mp-531623,PbSe,2,monoclinic,8,Halide,-1.3893153084986256,-0.390197953679787,3.0544592166483797,0,-0.6473006238874737,-0.5803512899521784,0.0009377156366276,-1.4550881463377483,-0.2273990491575796,-0.7513750529469844,-0.1058621975929659,1,2,2,5,1,1.040942290166336,-0.8452833266693712,2.883707815636611
mp-621733,S2Br2W3,3,cubic,198,Nitride,-0.2648407483210221,0.3184601112283714,-0.5817563581854274,0,2.054572756329119,1.317634798025215,0.3550603958535365,0.9824488109691824,1.935029773607388,2.750608334442891,-0.8915830574637282,0,0,0,8,4,-2.322107656205043,2.1218925683459577,-1.9327063878309734
mp-776316,Ni4He2,2,hexagonal,189,Oxide,-1.5657739799305348,-0.7870464700283558,2.094361658818653,0,0.5444435793727186,0.3075931689962161,0.4087662051755318,-0.6641963267136969,-0.7680062548488215,-0.6924706727865774,0.1402488110435957,1,1,1,9,2,-0.8866906937811572,-0.38431268322317125,2.847028331013164
mp-941045,Zn4NeN4Ni2,4,cubic,230,Phosphide,-0.1539048439415652,0.8697960857269189,-0.6445182175718969,0,-1.5434865580629853,-1.3702334548200878,1.5114136028177552,-0.7733449773055524,0.3132081565336622,-0.176148328170665,-0.877825299216964,0,0,0,11,0,-1.317180428540269,-3.0908685896052157,-0.7738904110657636
mp-996264,FeF2,2,cubic,225,Semiconductor,0.472290381019066,-0.7728733087301927,-0.4240572558029693,0,-0.9628322595072412,-0.8947274680337345,0.1083493342806192,-1.7169751642114974,-0.7680062548488215,-0.8898723257252451,0.0179576266279129,1,0,0,12,0,-1.399958022247553,-2.5453399280012667,0.8420335425090116
mp-519353,Cd4Pb2CaSb2,4,tetragonal,140,Chalcogenide,1.2484421826078709,1.3162506666190588,-0.6592156150231586,0,-0.6603784234044948,-0.824737909121388,0.9978518011761716,0.8837616923829363,-0.4977026520032005,-0.2697512320939924,-0.2021665053203162,0,4,4,4,3,1.3959744564948031,-0.4164743342238142,-1.7357184872195528
mp-8837,Ag4,1,hexagonal,189,Alloy,1.063060695337518,-0.3235840955784201,-0.8335982496475897,1,0.2739709075434151,-0.03716309234949,0.574918552765456,-1.114739638421931,0.3132081565336622,-0.6124177056449208,0.7578192923427942,1,1,1,0,2,-1.1195389744342372,0.3704565102086197,-0.09765202756052138
mp-452972,Mo,1,orthorhombic,58,Ceramic,-1.0830762783418897,-0.6892516570710299,0.82760488930314,0,0.840001848457399,1.4843406979620404,-1.0362557268944126,-0.148442798837166,-0.2273990491575796,-0.2498789808884532,1.5129673561096355,1,3,3,3,1,0.681678317557028,2.395035285501659,1.9796092022041927
mp-21455,FN3Ti3,3,cubic,212,Semiconductor,0.5431402023034251,-0.4100403794972155,-0.3700343894956284,0,-0.6660850995573769,0.0653216189150171,-1.8032418162741624,-0.2241145470110724,-0.2273990491575796,-0.3329001707643202,-1.394505553373224,1,0,0,12,0,-1.6995894728818963,-1.2541879624587182,-0.2617293811738849
mp-142270,F2He2,2,orthorhombic,31,Intermetallic,0.8804093233610174,0.9548350535158976,-0.8335982496475897,1,-0.2581766437128319,0.280481828868082,-1.3819868744047596,0.7627566388513903,0.853815362224904,1.9287519826810235,0.659986344810248,0,3,3,6,4,0.8872397795416571,1.5368944512893121,-2.139992591029206
mp-253019,Ni2Cd4,2,orthorhombic,43,Carbide,1.506138431076357,-0.7090940828884584,-0.1170008171590395,0,2.654843754160395,-0.2900099878707415,2.4160208285851192,0.6107157070365374,0.853815362224904,1.9071136389486287,0.7226605768232854,1,3,3,2,4,0.8041240267040892,2.313362955929506,-1.516244169038659
mp-728301,ZrPb3,2,cubic,219,Ceramic,0.7301198058433499,-0.3391745730063997,0.8772582590709165,0,-0.5506437965480346,-0.6049630029763003,0.259396922998732,-0.1114787190840137,0.3132081565336622,0.2867311661157877,-0.2098097043462964,1,0,0,3,0,-1.792343457414347,-0.6680133582190689,-0.1671381246830319
mp-571837,Os4Mg2,2,monoclinic,11,Metal,0.9324812784779052,-0.7133460312779074,-0.8335982496475897,1,-0.4311602645970677,0.1668449351395196,-1.1873033156125254,0.5179567899201364,-0.2273990491575796,-0.166234464238402,-0.0065006102552236,1,2,2,7,3,0.659201788324135,0.3479845452244953,-0.6936779291294333
mp-364088,Sn2Ba2,2,orthorhombic,70,Metal,0.5362816199798452,0.3935778661086364,-0.8335982496475897,1,-0.8412087239989433,-0.963371073890074,1.2076401188402173,2.802406662211653,-0.2273990491575796,1.0746013675709456,-0.1975805859047281,0,3,3,7,4,1.1055054281588412,-0.31077631834588854,-2.5580514870570106
mp-714479,W4,1,orthorhombic,20,Alloy,1.063060695337518,0.4290107693540442,-0.8335982496475897,1,-1.163992593896332,-1.1185402333468422,1.0565925301221044,0.3181415286130018,-0.4977026520032005,-0.0530561313829565,0.8357799224077921,0,3,3,0,3,1.4711881664880297,-0.2945898145052384,-1.2705566484925253
mp-799438,Rh2N3,2,triclinic,1,Intermetallic,-0.4405003616181452,-0.6594880183448872,-0.8335982496475897,1,-0.0911374771545149,-0.7582093723530587,1.7497331316841105,1.043823132068756,1.935029773607388,2.6841349863102475,0.4826641274075077,1,5,5,6,3,2.6792728117241276,0.9039833933581967,-2.121086297045024
mp-317104,Sr2Y,2,cubic,199,Halide,-2.3972605573532704,-0.7190152957971726,0.4073387675886799,0,-0.9807845115715156,-0.658224288192564,-0.8835298316349878,-1.2566677559646948,3.016244184989872,0.1552537401039347,-0.0829326005150254,1,0,0,5,0,-1.6297546085484589,-0.8480705261525522,1.0519647493408606
mp-677435,Y2Au2,2,cubic,212,Semiconductor,0.7417727369756458,0.2079094531026988,-0.2274299115225744,0,-0.6858206879194272,-0.8787683103696555,1.2277797973359654,-1.2803805618440758,0.3132081565336622,-0.7284306912115374,-0.8564243419442195,0,0,0,12,0,-1.3721286640826595,-2.5489416542929098,-0.2334951502042477
mp-743667,AsSc3,2,tetragonal,80,Phosphide,0.799304922680238,-0.5815356312049899,-0.6675573811441452,0,0.3694388440176704,-0.9418358249939676,2.4714049444484267,-1.3455907780123726,0.3132081565336622,-0.5636349650081717,-0.6439434090219704,1,4,4,11,3,1.9984647293958866,-1.3907782871228613,-0.32222715914489547
mp-743899,La2Fe2,2,cubic,223,Metal,0.6659288023488743,-0.6906689732008463,-0.8335982496475897,1,-0.8452509529405682,-0.6593779622405695,-0.1937458431556064,-0.4145144295131586,-0.4977026520032005,-0.6081731471349998,-0.6041987740868735,1,0,0,7,0,-1.6292470658666462,-1.5832453324769653,-0.28285738481799516
mp-324668,Cu2GeNi3,3,hexagonal,173,Ceramic,0.2092670783186732,0.5338921629604517,2.008957862818077,0,0.2051341264492761,2.0654078601409163,-2.974699782110193,-0.7416116635552046,0.3132081565336622,-0.2139189624634933,2.477539073188334,0,1,1,3,2,-1.485658827234493,2.5788486324124453,2.1553958792870804
mp-231835,Ba3Ag,2,tetragonal,123,Oxide,-2.293116647119494,-0.425630856925195,0.8685192659917877,0,1.1058378459124858,1.1488138290003795,-0.7291256298342501,-0.4333451871232551,-0.7680062548488215,-0.7024884245145377,1.0360317368884726,1,4,4,9,1,1.1857322609319518,1.403846230259105,2.8094937709534453
mp-402528,Te2Cd4,2,monoclinic,13,Metal,0.6219140167577453,0.4049163951471669,-0.8335982496475897,1,0.4172322567980573,0.4439189856688909,-0.1736061646598584,-0.0514992689185214,-0.7680062548488215,-0.6656824626103278,0.2869982323424151,0,2,2,7,3,0.6390736174617699,0.5590479907851093,-0.18334094400970133
mp-743279,Co4Re3,2,orthorhombic,22,Metal,0.0109674845359466,0.6798757243315325,-0.8335982496475897,1,-0.0019706622657335,0.2814432239080867,-0.819754183065118,0.576890086885068,-1.0383098576944425,-0.653557272741078,1.878312269551488,0,3,3,7,1,1.2160199600298622,0.9611148889856043,0.23574394070883903
mp-17620,Bi3Ir2Mg3,3,tetragonal,141,Intermetallic,-0.2673710990811778,-0.6127165860609488,-0.8335982496475897,1,-0.3817024046054236,-0.2534769763505606,-0.250808265560227,1.1606435727980584,0.853815362224904,2.0437409314043373,-0.1884087470735519,1,4,4,6,4,1.0988166365951249,0.7554305102442515,-1.7024962260326493
mp-757721,YCu2Co3,3,hexagonal,186,Metal,0.4708254411052917,-0.4001191665885013,-0.8335982496475897,1,0.7268194380919061,0.2329889138918469,0.6135196032156408,0.2257313292301208,-0.7680062548488215,-0.691224019238209,0.8739959175376929,1,1,1,7,2,-0.9994446809500259,0.22820314104004882,0.23682672978381852
mp-630462,Sc2P4,2,orthorhombic,30,Carbide,0.4363327649536959,-0.4313001214444603,-0.6425320827811858,0,-0.090899698981478,-0.31192979478285,0.5144995172782111,0.6469823513226491,0.3132081565336622,0.8754039398780806,2.8046679915002857,1,3,3,2,1,1.1198719129737253,1.4357493785457691,-0.4682579405879414
mp-351200,O4Ar3Ce3,3,orthorhombic,68,Semiconductor,1.1233895845138613,1.1050705632764273,-0.427235071468107,0,-1.694356808854803,-1.433493248452401,-0.1534664861641095,-0.1226376865566635,-0.4977026520032005,-0.465431315846818,0.8739959175376929,0,3,3,12,3,1.4783105633984985,-1.8954767576363907,-0.8230407356974684
mp-410862,Hf2Ga4Ir2Na3,4,hexagonal,189,Semiconductor,0.2180567178013193,-0.6623226506045199,-0.1094535049543376,0,-0.4415036151241663,-0.2346336335664674,-0.270947944055975,-0.488093871285943,-0.7680062548488215,-0.5946677336943422,-0.8594816215546115,1,1,1,12,0,-0.7031629839466762,-1.5209765390033934,0.4522355113461102
