material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_ev,energy_above_hull_ev,band_gap_ev,is_metal,bulk_modulus_gpa,shear_modulus_gpa,poisson_ratio,density_g_cm3,nsites,volume_a3,melting_point_k,is_stable,crystal_code,crystal_system_code,category_code
mp-39027,Os2As2,2,trigonal,165,Boride,-0.05535434065129155,0.34822374995451416,-0.3477896798396646,0,3.1686823860928124,5.491435224701872,-1.554852448159933,-0.05219670438556199,-0.7680062548488215,-0.5984818999078027,-0.9619004885027459,0,6,6,1
mp-764161,H3Co2,2,hexagonal,177,Metal,0.5333517401522966,-0.7842118377687232,-0.8335982496475897,1,0.2668375623523127,-0.3511547124150442,0.9995301077174837,1.3290742380883651,0.31320815653366224,1.3833855786108615,-1.2844434873991095,1,1,1,7
mp-615236,Mg4Sc,2,monoclinic,10,Sulfide,0.6023370924554883,-0.6198031667100304,0.16026359962422412,0,-0.5987938765879764,-0.48728825007971793,0.052965218417310805,0.906777062795276,-0.7680062548488215,-0.2935563784223604,-0.38713192174903654,1,2,2,14
mp-590720,Ir3Si3Be3Fe,4,tetragonal,77,Metal,1.2299972573298938,1.867586641117606,-0.8335982496475897,1,0.754401706164169,-0.07196559279766233,1.0364528516263565,0.9120078287980808,-0.22739904915757964,-0.16595248307865207,-0.6577011672687348,0,4,4,7
mp-604395,Zr2Ca2,2,monoclinic,8,Sulfide,0.09380317784209574,0.5296402145710029,-0.3986347304818677,0,-0.6742884465271448,-0.749172258977014,0.6974349302812581,0.5737516272833851,0.853815362224904,1.1054412017793924,0.1631784081215363,0,2,2,14
mp-820493,In3Fe4Sb3,3,trigonal,151,Nitride,0.3792001083164967,-0.5716144182962757,0.31518211329968676,0,0.9783887451647878,0.7052261575421842,0.14862869127211617,-1.7169751642114974,0.31320815653366224,-0.78896759387576,0.09591825669291074,1,6,6,8
mp-492562,Cr4Mo2,2,orthorhombic,23,Alloy,-0.05602022243027996,0.23200382730957617,-0.8335982496475897,1,-0.5291248718882087,-0.5707373395521309,0.5094645976542737,-0.3252426897319608,0.853815362224904,0.6295460508034267,0.5438097196153492,0,3,3,0
mp-466451,Se3Na,2,cubic,230,Chalcogenide,0.5216322208421018,0.7252298404856545,-0.03040534028403752,0,-0.20788656011555917,-0.5124768001278427,0.5413524219392087,-1.1450780812381973,-0.22739904915757964,-0.590096670683658,-0.35350184603472373,0,0,0,4
mp-572303,Hf2Re3Mn4,3,orthorhombic,58,Oxide,-0.07486467677564988,0.5367267952200845,0.7334621002234356,0,1.294158158957592,1.008450153159685,-0.004097203987308852,-0.06893515559453663,-0.22739904915757964,-0.1471042687164155,0.6569290651998558,0,3,3,9
mp-426292,H3K2,2,cubic,195,Intermetallic,0.33744932077392803,-0.09256156641836043,-0.8335982496475897,1,0.5254213255297786,-0.07658028898968508,1.0330962385437312,-1.1496114117739615,1.9350297736073876,0.0364061018261472,-1.9815032385685019,0,0,0,6
mp-30071,La3Na3K4,3,orthorhombic,40,Halide,-2.107735159849142,-0.6410629086572751,1.7495686591512134,0,-0.5419648932321931,-0.3773046575031736,-0.19542414969691863,0.08136218755271477,-0.4977026520032005,-0.29521858315351823,0.4964218856542721,1,3,3,5
mp-793157,Mn2In3Ce,3,hexagonal,180,Intermetallic,-0.19465680881565153,-0.37460747625180757,-0.8335982496475897,1,0.12119843136730322,0.0326341875548553,0.10499272119799392,0.8715565717097256,-0.22739904915757964,0.2565888642498804,-0.19758058590472813,1,1,1,6
mp-460433,Y3B2,2,tetragonal,105,Intermetallic,-0.3026628333675598,-0.8068888958457843,-0.8335982496475897,1,0.4479056411197979,-0.13330259634996586,0.9223280068171152,1.0926436147615988,-0.7680062548488215,-0.17883456974512546,-0.14713547233325894,1,4,4,6
mp-981053,Br3Os4,2,hexagonal,194,Sulfide,0.7883178733269305,0.2532635692568209,-0.3779789286584727,0,-1.391546305492502,-1.3231250978598545,1.7816209559690457,-0.6101450780180497,-0.4977026520032005,-0.46047438388068657,-1.253870691295189,0,1,1,14
mp-879855,P,1,cubic,214,Metal,1.0630606953375181,-0.7998023151967026,-0.8335982496475897,1,0.193720774143512,0.9321153869833071,-1.5749921266556812,0.6386131257181619,-0.7680062548488215,-0.38607588104770096,-0.5613968595413845,1,0,0,7
mp-356123,Os2Mg2Ag2,3,hexagonal,188,Ceramic,-2.0638535506138105,-0.36468626334309334,0.22143655117812486,0,-0.3946613150359266,-0.4305659427194371,0.11170594736324357,-0.11636076735329813,-0.4977026520032005,-0.6313549666891837,1.1659661203301357,1,1,1,3
mp-231598,Os2Cu3,2,hexagonal,174,Chalcogenide,0.10778669520085074,0.0874375820683118,-0.1126313206194753,0,0.24448641408685828,-0.40210864953529635,1.2361713300425272,-0.2638683686323871,-0.4977026520032005,-0.42706703700714765,-0.2510829790865894,0,1,1,4
mp-857320,N3Ba4In3,3,triclinic,2,Ceramic,-0.47765656488569447,-0.28815119233301223,0.024809206897730005,0,-1.6943568088548033,-1.4265712041643668,-1.0396123399770374,-0.7450988408904077,3.0162441849898713,1.445065247027755,1.2607417882522898,1,5,5,3
mp-280349,Se4Pb3V,3,cubic,225,Carbide,-0.19925139309067097,-0.4242135407953787,-0.8030117738706394,0,2.224465260963877,1.902355261356109,0.15030699781342835,0.021382737387222437,-0.7680062548488215,-0.6316517889626048,1.9455724209801137,1,0,0,2
mp-88232,Ga4Cu2,2,hexagonal,183,Oxide,-1.3148697256077295,-0.4029537988481339,0.3267016950858109,0,-0.8282498135684406,-0.34134848300699555,-1.3047847735043905,-0.2541042720938184,-0.7680062548488215,-0.5468496654462114,1.3692752144212084,1,1,1,9
mp-987250,Sn4Mo2Bi,3,cubic,225,Nitride,0.03407358226684207,0.5721596984654924,-0.8081757243264881,0,1.0840811430796229,0.8244391425027743,0.13855885202424123,0.029403245258189343,-0.7680062548488215,-0.7027258823332746,-1.0520902370093121,0,0,0,8
mp-259417,V2Ni3,2,cubic,196,Chalcogenide,0.3080173461426436,-0.7998023151967026,-0.644915444530039,0,-0.7711830520396203,-0.6957186947527495,0.16709006322655198,-0.3712734305566409,-0.22739904915757964,-0.4049240954099375,-0.19299466648914002,1,0,0,4
mp-767251,TiO4,2,cubic,217,Carbide,0.9880824070234313,0.11720122079445452,-0.6214790539996485,0,1.720732201385522,1.878897222379993,-0.4287087589393375,1.809955992612866,0.31320815653366224,0.72393553375132,1.2209971533171928,0,0,0,2
mp-109622,Ti4,1,cubic,230,Sulfide,0.47009297114840454,0.396412498368269,-0.34500909113266914,0,-1.4389830510133335,-1.138921808194943,-1.2812884819260177,-0.3866170108315342,-0.7680062548488215,-0.7488223813955632,-0.7631773138272613,0,0,0,14
mp-65386,V3Te3Mo3Al4,4,tetragonal,115,Halide,-2.0335559296698413,-0.7416923538742337,-0.1920767122479176,0,-0.910521061439156,-1.1473820845469849,1.9058156400261599,0.5343465233955909,-0.7680062548488215,-0.33907407405147805,-0.5170663051906995,1,4,4,5
mp-443836,W4V,2,tetragonal,114,Metal,0.12476668056505337,1.8151459443144022,-0.8335982496475897,1,-1.0732802208828116,-0.8301217213454147,-0.4924844075092068,2.6622221333364906,0.853815362224904,1.696607282638422,1.2439267503951335,0,4,4,7
mp-659002,OsZnIn3Nb,4,tetragonal,134,Alloy,1.0588656401298917,0.0973587949770261,-0.8335982496475897,1,-0.2703033305377061,-0.2573225565105797,-0.37500294961734126,0.5479465150028827,-1.0383098576944425,-0.5257010784649618,-0.7891641905155938,0,4,4,0
mp-449807,Ru4SB4,3,orthorhombic,35,Carbide,0.515572696653308,-0.02311307605736096,-0.7446194110237342,0,0.35529104272198375,-0.13234120130996116,0.8535174386233084,-1.1499601295074817,0.853815362224904,-0.3737280744733854,2.3170318936427505,0,3,3,2
mp-676461,Pt2Ni2Hf4Ce4,4,tetragonal,86,Ceramic,-1.8825339421952865,-0.8182274248843148,3.1489992326862253,0,-0.9294244261955777,-0.8353132545614405,0.13855885202424123,-0.4448528723294254,-0.7680062548488215,-0.5143624676202778,0.4704350089659395,1,4,4,3
mp-209806,Y2H4B4Bi2,4,triclinic,1,Semiconductor,0.43626617677579704,0.2957830531513105,0.2925401766855807,0,-0.3836046299897176,-0.2450166999985188,0.051286911875998625,-1.6576931495130456,-1.0383098576944425,-0.922671186938271,-2.071692987075068,0,5,5,12
mp-477049,Se4Mg,2,tetragonal,75,Ceramic,-2.524044448072649,0.09594147884720974,2.1682458730331047,0,0.9598420476679212,1.0563276261519217,-0.7089859513385021,-1.057549930124601,-1.0383098576944425,-0.829750974243812,0.7272464962388735,0,4,4,3
mp-48626,Te2Pd4,2,cubic,202,Oxide,-1.9652364591456373,-0.6509841215659894,1.222051258738356,0,0.38108997449647103,0.7590642797824506,-0.9540187063701072,-0.226206853412194,0.853815362224904,-0.21423062585058544,0.03477266448506931,1,0,0,9
mp-856065,Pd3Ca2K4,3,tetragonal,136,Halide,-1.5946066609607297,0.06759515625088337,0.6675224251718285,0,-0.3224956395192728,0.15550047366746342,-1.2393308183932086,0.3711466241080882,-0.22739904915757964,-0.11951463840192905,-0.2266247422034528,0,4,4,5
mp-259413,OW3Cr2Pb3,4,cubic,217,Alloy,0.09180553250513081,0.1044453756261077,-0.8335982496475897,1,-0.8292009262605876,-0.5872733342402128,-0.7341605494581875,-0.3137350045257906,-0.4977026520032005,-0.6634859777870121,-2.071692987075068,0,0,0,0
mp-16134,GaCo4,2,triclinic,2,Metal,1.2584969974705946,1.3063294537103445,-0.8335982496475897,1,0.31855431498780584,0.49641115485315074,-0.22899028052316592,0.8251771131515251,-0.22739904915757964,0.3575529605540497,-0.2999994528528625,0,5,5,7
mp-75613,Mg,1,tetragonal,80,Chalcogenide,0.1768386356819413,0.9931025890209384,-0.007366176711789131,0,-0.4645680979087311,-0.4972867584957673,0.24764877720954492,0.023126326054823926,0.853815362224904,0.9860741245231182,-1.0780771136976448,0,4,4,4
mp-638311,Sc4Al2,2,cubic,219,Intermetallic,0.8031004488204715,-0.5716144182962757,-0.8335982496475897,1,-0.9828056260423282,-0.8420430198414737,-0.08297761142899056,0.7094028256227838,-0.7680062548488215,-0.41400685697662154,0.36648750221260906,1,0,0,6
mp-36905,Al2Mn2Hf3,3,trigonal,149,Nitride,-0.11135499826421068,1.245384860128243,-0.5007220587244161,0,0.6565559879595464,0.47199172083702995,-0.014167043235183785,-0.8967910549717404,-0.4977026520032005,-0.6299302197767627,-1.2385842932432285,0,6,6,8
mp-249691,Hf2Se3,2,monoclinic,4,Phosphide,0.47508708449081705,-0.5673624699068267,-0.8284342991917409,0,-0.5699038285640114,-0.49959410659177883,-0.22731197398185374,-0.23736582088484376,-0.4977026520032005,-0.26491302903722924,-1.597814647464297,1,2,2,11
mp-295191,Ca4,1,hexagonal,190,Halide,-1.4108898781378476,-0.5985434247627857,-0.11382300149390188,0,-1.1616148121659644,-0.6722606557766334,-1.905618515294217,-1.415683042449954,-1.0383098576944425,-0.9057819995806133,-0.7876355507103978,1,1,1,5
mp-788232,Ne4P3,2,cubic,196,Nitride,0.6932299552873961,-0.21728538584219637,-0.7037050343350864,0,2.39839999454026,1.2689882090009743,0.6068063770503912,-0.5655092081274506,0.31320815653366224,0.16521212737721078,1.0268598980572965,1,0,0,8
mp-683313,Na3Ar,2,cubic,226,Oxide,-2.406782666792803,-0.5163390892334393,2.42247112624412,0,0.7283649962166449,0.44161163757287936,0.1754815959331138,-1.2224934180797051,-0.22739904915757964,-0.7167804169797612,0.8923395952000454,1,0,0,9
mp-183755,Ir2Re4As3,3,tetragonal,84,Semiconductor,0.5339510337533862,0.8471190276498578,0.13603275517754923,0,-0.8306275952988079,-0.5134381951678474,-0.7291256298342501,0.49807987910947915,-0.7680062548488215,-0.35449399115570146,-0.2984708130476665,0,4,4,12
mp-914632,Ti2,1,tetragonal,142,Metal,1.0630606953375181,-0.7558655151723969,-0.8335982496475897,1,0.9603176040139947,1.4185812772257147,-0.9556970129114194,-0.12263768655666354,-0.4977026520032005,-0.4080704115082006,-0.48802214889197487,1,4,4,7
mp-698441,Sb4SnBr2,3,cubic,226,Silicate,0.3250639196847449,1.2524714407773245,1.7444047086953647,0,-0.11527196171774505,-0.04543108969353111,0.0428953791694368,-0.1139197432186558,-0.22739904915757964,-0.23750149208679558,-0.3718455236970762,0,0,0,13
mp-808229,Ru4Ge2Mn4,3,monoclinic,9,Oxide,-0.5676837814049174,-0.456811811781154,-0.5209806335896691,0,0.6829493651666256,1.172464146984497,-0.819754183065118,0.11065447716842025,-0.22739904915757964,-0.30342571901361026,-0.21898154317747262,1,2,2,9
mp-835601,Mo4Pt4La2Ag,4,cubic,202,Nitride,0.8526420531772038,-0.38311137303070547,-0.2635775647135157,0,2.403393336174032,1.9790745855484888,0.10667102773930703,1.8894636358554955,-0.7680062548488215,0.08659874826164643,0.918326471888378,1,0,0,8
mp-283092,K3Mo2,2,hexagonal,187,Ceramic,0.5427406732360321,0.5140497371430234,3.9255779358542497,0,1.4298106066750575,0.8794309387910464,0.48428999953458823,0.23479799030164905,0.853815362224904,0.9063773441095668,1.309658262018563,0,1,1,3
mp-924042,Cu3Sn3,2,hexagonal,179,Intermetallic,-0.37151500931495357,-0.6637399667343362,-0.8335982496475897,1,0.17909741650175195,0.3350890671403523,-0.4354219851045862,1.6153714973085354,-0.4977026520032005,0.26513734572440656,0.045473143121441566,1,1,1,6
mp-979335,La2Mo4Be2,3,cubic,224,Nitride,0.8922620190270097,-0.5673624699068267,-0.8057923625776349,0,2.994272096170356,0.5037177571571868,1.7212019204817999,0.5350439588626315,-0.22739904915757964,0.328137873258024,-0.8457238633078472,1,0,0,8
mp-772009,BiFO,3,cubic,208,Ceramic,-0.9453719264471018,-0.3689382117325423,0.7529262211724042,0,-0.5593226998638761,-0.6557246610885515,0.2711450687879183,-0.5229656446379736,0.853815362224904,0.03309653347750249,1.2989577833821908,1,0,0,3
mp-272317,C2Br3,2,cubic,205,Chalcogenide,1.1385716890747954,0.5154670532728397,0.13206048559612718,0,-0.8357398260190981,-0.7320594272649293,-0.08969083759424021,-0.5016938628932349,-0.4977026520032005,-0.684144808017117,0.9978157417585718,0,0,0,4
mp-902733,PdRu3,2,cubic,206,Nitride,0.4447894635468478,2.6187641899202543,-0.4546437315799196,0,1.4815273593105511,0.9826847660875573,0.34834716968828683,-0.7949654767838112,0.31320815653366224,-0.31145476150964957,-0.05083116460590868,0,0,0,8
mp-432977,Ni4,1,tetragonal,134,Oxide,-0.4496229419902855,-0.7501962506531316,0.8959279261036003,0,0.7345472287156005,1.0824775712400514,-0.8264674092303672,0.366613293572324,-0.7680062548488215,-0.5243950604619092,0.8602381592909286,1,4,4,9
mp-74140,C3W4Cd,3,monoclinic,10,Chalcogenide,-0.2922750776153417,-0.7105113990182746,-0.3855262408631748,0,0.23901751610701294,0.2202984993637842,-0.2642347178907254,-0.513201548099405,-0.22739904915757964,-0.6528894226258807,-0.9756582467495102,1,2,2,4
mp-973393,W4O4,2,orthorhombic,50,Silicate,-1.8215391712399545,-0.5631105215173778,2.091183843153516,0,-1.6649912044847648,-1.3804242422441382,-1.8317730274764727,-1.2709651830390274,1.9350297736073876,0.1231227290061062,0.11884785377085128,1,3,3,13
mp-295704,Co3Ag3Zn3,3,orthorhombic,36,Semiconductor,0.7366454472774356,1.7187684474868927,-0.3001224448625992,0,-0.9950512019537209,-1.1091185619547954,1.4509945673305102,-0.7433552522228062,0.853815362224904,-0.21108430975232234,-1.3241881223342065,0,3,3,12
mp-70594,S2Ca3,2,cubic,217,Chalcogenide,0.5646481837647483,1.1093225116658765,-0.44669919241707534,0,-1.1065691651079568,-0.9970199002902407,0.4221926575060311,-0.3119914158581891,0.31320815653366224,0.06464874114215985,-0.18688010726835588,0,0,0,4
mp-306576,Ga2Br2K4,3,cubic,211,Nitride,0.11471186570232957,2.7661650674211513,-0.8113535399916257,0,2.759941706642639,1.6066301470506454,0.43897572291915476,1.6948791405511654,-0.22739904915757964,0.7025940122923466,-0.7112035604505961,0,0,0,8
mp-119199,PbP,2,trigonal,167,Ceramic,-1.8843318229985548,-0.7459443022636827,1.96089340088287,0,-0.9351311023484598,-0.793204151809232,0.22750909871379693,-0.5278476929072577,3.0162441849898713,1.2011070205029961,0.8984541544208295,1,6,6,3
mp-710888,Li3Sr3,2,tetragonal,101,Oxide,-1.4040978839921665,-0.5333468827912351,2.2659637047360888,0,-0.4494691839208975,-1.0183628701783463,2.06861137453346,1.1501820407924488,1.9350297736073876,3.2156991546663307,-0.36114504506070394,1,4,4,9
mp-514997,Y2Bi2,2,cubic,206,Ceramic,-1.7982998971532618,-0.7572828313022132,1.570816527987218,0,0.11584842247397614,-0.08427144930972326,0.36345192856009834,0.6061823765007734,-0.4977026520032005,-0.08600340373269288,1.8355103550059992,1,0,0,3
mp-484345,Cu3As4,2,orthorhombic,24,Oxide,-2.3811462183017524,-0.5815356312049899,2.001807777571518,0,1.7580633745522916,1.1374693675283232,0.5782751658480804,-0.14216587963380062,0.853815362224904,0.2421187784206043,1.3432883377328757,1,3,3,9
mp-974307,Al3S,2,cubic,214,Perovskite,-1.8497059704911611,-0.7941330506774374,-0.07171694393082749,0,-0.6934295894566032,-0.3703826132151393,-0.6636716747230682,-0.17843252391991235,-0.7680062548488215,-0.5715007552538295,-1.770550945451449,1,0,0,10
mp-238052,Ba3Cd2,2,orthorhombic,62,Metal,1.7811476057985396,-0.5007486118054598,-0.8335982496475897,1,-0.6068783344712261,-0.3642296849591089,-0.27766117022122466,1.0113923828513676,-0.7680062548488215,-0.2449665722633349,0.0470017829266376,1,3,3,7
mp-678114,Sc4Fe2,2,orthorhombic,73,Metal,0.27738678430918007,-0.801219631326519,-0.8335982496475897,1,-1.150439238033237,-1.1854533281311732,1.632251673792245,2.589688844764267,-0.22739904915757964,0.9580837841395135,-1.7919519027241935,1,3,3,7
mp-397550,Al2Ni3Sc3Cu4,4,trigonal,150,Ceramic,-1.6252372227941934,-0.6382282763976426,2.718405210060068,0,-1.6382411600181304,-1.398306189988227,0.5396741153978966,-1.2929344002508065,-0.4977026520032005,-0.7490598392143002,1.913470985070997,1,6,6,3
mp-933505,Li3La3,2,orthorhombic,39,Oxide,-0.9937149436016549,-0.7190152957971726,1.632386706499261,0,0.3516054810399141,0.3627772442924893,-0.012488736693870675,-0.572832280531377,0.31320815653366224,-0.12873096999165265,-0.14407819272286687,1,3,3,9
mp-625437,Ta4N3Be2,3,cubic,197,Perovskite,-0.8189209766172165,-0.7402750377444174,-0.44352137675193765,0,-1.6943568088548033,-1.4336855274604021,-0.2440950393949774,-0.05986849452300878,-0.7680062548488215,-0.6953350077250905,-1.5779423299967483,1,0,0,10
mp-472290,Sb3CuOsMn2,4,cubic,223,Semiconductor,0.36588247273672997,-0.7827945216389068,-0.11143963974504861,0,-0.6543150799920576,0.304708983876202,-2.91595905316426,-0.6258373760264634,0.853815362224904,0.07157954122654142,0.008785787796736708,1,0,0,12
mp-590317,Ar4Os3,2,hexagonal,172,Semiconductor,0.18802544956894532,1.9271139185698916,-0.0061744958373624505,0,-0.5043959418923867,0.3452798545644028,-1.8099550424394122,-1.711744398208693,-0.22739904915757964,-0.8691392899267849,-0.31375721109962684,0,1,1,12
mp-856003,SeNi3Ce,3,triclinic,1,Metal,0.371076350612839,0.11153195627518929,-0.8335982496475897,1,-0.360896814464708,-0.8057022873292939,1.5047003766525056,-1.1911088220628776,0.31320815653366224,-0.6298114908673942,0.8036784864986753,0,5,5,7
mp-447508,Al3Te4Ta2Ru3,4,tetragonal,107,Nitride,0.5403434988316741,2.7449053254739066,-0.8038062277869237,0,0.43744340150618094,-0.21617484879837606,0.8199513077970612,-1.1893652333952762,-0.22739904915757964,-0.6577573079099859,-0.22051018298266867,0,4,4,8
mp-459453,Zr3Sn2,2,monoclinic,6,Metal,0.010235014579059589,1.2170385375319166,-0.8335982496475897,1,0.2963220558088696,0.12569722742731598,0.19226466134623746,0.5646849662118573,3.0162441849898713,4.641069393861544,0.747118813706422,0,2,2,7
mp-116515,Cl4Co,2,hexagonal,168,Metal,0.4401948792718282,1.8590827443387083,-0.8335982496475897,1,-0.33343343547896337,-0.17868044223819043,-0.24912995901891394,-1.0139602134345629,-0.7680062548488215,-0.8272873493744173,0.106618735329283,0,1,1,7
mp-673074,Te2Be4Bi4,3,trigonal,153,Metal,0.5549263097915187,-0.5220083537527046,-0.8335982496475897,1,0.26505422605453705,-0.6918731145927305,1.78497756905167,0.9803565045680604,-0.4977026520032005,-0.16673906210321782,0.5667393166932898,1,6,6,7
mp-820108,Re2Sb2Te,3,tetragonal,122,Metal,0.23869905294995772,-0.6268897473591121,-0.8335982496475897,1,-0.21977546876739668,-0.44229496220749515,0.4221926575060311,1.0246436567251394,0.853815362224904,1.0585729648062088,-1.5336117756460634,1,4,4,7
mp-930341,Ba4WIr4,3,hexagonal,187,Metal,0.3066855825846669,3.4705711839398607,-0.8335982496475897,1,-0.21929991242132327,0.15876921680347963,-0.9019912035894236,0.5960695622286847,-0.4977026520032005,-0.2221260983235853,0.3771879808489813,0,1,1,7
mp-430412,Sb4Mg3,2,orthorhombic,70,Silicate,-1.0814115738944188,-0.8153927926246822,1.3694224602091167,0,-0.9503489054228118,-1.0427823041944673,1.1774306010965945,-1.2496934012942889,-0.7680062548488215,-0.7642126162724446,-2.071692987075068,1,3,3,13
mp-370184,Nb2S3,2,trigonal,147,Semiconductor,1.6729418167129353,0.7323164211347362,0.20078074935472984,0,-0.5817927372158489,-0.4945948523837541,-0.11486543571392567,0.31849024634652195,-0.22739904915757964,0.1995247821846839,-1.171324141814603,0,6,6,12
mp-339649,HeMg3,2,triclinic,2,Boride,1.1480272103364297,-0.3561823665641955,-0.37241775124448173,0,2.2837909151365468,0.17069051529953871,1.78497756905167,0.19399801547977338,-0.4977026520032005,-0.41057855971860846,0.4444481322776069,1,5,5,1
mp-663461,Pd4As2,2,orthorhombic,54,Ceramic,0.30548699538248786,1.7570359829919333,0.9070502809315821,0,0.2787264710041502,0.9542274729034166,-1.2158345268148354,-0.8127500811933469,-0.22739904915757964,-0.5237568925740539,1.6184435026681623,0,3,3,3
mp-578175,BeTe,2,orthorhombic,36,Silicate,-1.2719869390408807,-0.44689059887243976,2.027627529850762,0,-0.37563906119298646,-0.29520152108676717,-0.08129930488767838,0.41299275213052455,-0.4977026520032005,-0.2869966061797552,-1.7904232629189973,1,3,3,13
mp-822059,Sb2,1,orthorhombic,60,Oxide,-1.1308865900732523,-0.6609053344747037,1.6542341891970824,0,-1.20144265614962,-1.1646871952670705,0.7393925938140672,0.6354746661164793,0.31320815653366224,0.7811777091805691,0.9565424670182788,1,3,3,9
mp-537677,Ti2Sb3Zr2,3,orthorhombic,38,Carbide,-0.005146854515571058,-0.24279707617889013,-0.5861258547249917,0,2.045774963926759,1.952924640460359,-0.5831129607400748,-1.366513842023591,-0.22739904915757964,-0.7205500598522084,0.708902818576521,1,3,3,2
mp-763952,B4Nb2,2,cubic,218,Halide,-0.9212004178698253,-0.46389839243023556,1.176767385510144,0,-0.3813457373458685,-0.4503706805435352,0.4221926575060311,0.34743381822870734,-0.22739904915757964,0.020733885789515964,-0.17159370921639552,1,0,0,5
mp-837012,Rh4YNb4,3,monoclinic,9,Perovskite,-0.9217331232930159,-0.7870464700283558,-0.22027982627601464,0,-1.3546906886718058,-1.0848914069466755,-0.7929012784041198,-0.49053489542058504,-0.7680062548488215,-0.6410758961437231,-0.4528634333724661,1,2,2,10
mp-141253,Br2CTi3Li4,4,cubic,195,Intermetallic,0.09446905962108416,-0.4313001214444603,-0.8335982496475897,1,0.20228078837283497,-0.17810360521418755,0.645407427500575,0.9876795769719872,-1.0383098576944425,-0.6139463403530393,-0.1884087470735519,1,0,0,6
mp-814532,Hf3Na2,2,orthorhombic,67,Semiconductor,0.37753540386902573,0.7904263824572053,-0.09396165358679129,0,-0.7548952471866032,-0.48190443785569126,-0.6552801420165063,-1.0777755586687785,-0.7680062548488215,-0.7645539618868787,-1.6620175192825304,0,3,3,12
mp-964151,Si2Hf4,2,tetragonal,86,Intermetallic,0.7070802962903535,-0.27256071490503275,-0.8335982496475897,1,-0.3519801329758299,-0.09984604895780037,-0.7073076447971894,1.03650005966483,-1.0383098576944425,-0.6654746870189331,0.6722154632518162,1,4,4,6
mp-650901,Si4Cd3,2,cubic,203,Carbide,0.2100661364534593,-0.48799276663711294,-0.65047662194403,0,0.45836788073341483,0.06782124601902943,0.40373128555159526,0.9430437070813881,-0.7680062548488215,-0.33523022561067545,0.92138375149877,1,0,0,2
mp-992185,C2N2MnCr3,4,cubic,223,Silicate,-0.23500924462234468,0.874048034116368,1.1441947749424826,0,-0.6965207057060808,-0.6918731145927305,0.41715773788209365,-0.10276077574600635,3.0162441849898713,0.7108753537207937,-0.31528585090482286,0,0,0,13
mp-467441,P4N4As4,3,hexagonal,172,Ceramic,0.5585886595759545,-0.1988602761545842,0.43435020074235037,0,-0.49381481319225135,-0.526705446719913,0.27953660149448006,0.36382355170416153,-1.0383098576944425,-0.6828684722414065,1.271442266888662,1,1,1,3
mp-425886,Te2K,2,orthorhombic,44,Nitride,0.44911769511027194,-0.4695676569495008,-0.5718256842318721,0,0.20988968991001083,-0.3113529577588472,0.9558941376433625,-0.19377610419480565,0.31320815653366224,0.4547177317584297,0.8373085622129881,1,3,3,8
mp-477529,Ni3Co,2,cubic,196,Metal,0.28011689960303227,-0.43555206983390926,-0.8335982496475897,1,0.5551435971593724,0.8040575676546733,-0.3380802057084696,1.6467560933253633,-0.22739904915757964,0.2885120997563141,-0.582797816814129,1,0,0,7
mp-814628,Ni,1,hexagonal,176,Metal,1.0630606953375181,0.029327620745842806,-0.8335982496475897,1,0.42103670756664524,0.8148251921027266,-0.6384970766033827,0.4680901540267328,-0.4977026520032005,-0.333939048721294,-0.3978324003854088,0,1,1,7
mp-239898,Zn2Fe,2,hexagonal,169,Ceramic,-1.3212621906860178,-0.564527837647194,0.6826170495812327,0,-0.7947230911702587,-0.507092987903816,-0.9523403998287945,0.06566988954430109,1.9350297736073876,2.115928108300336,1.1965389164340563,1,1,1,3
mp-335538,Y3Se3,2,cubic,211,Oxide,-2.300174993976771,-0.6283070634889283,2.1825460435262243,0,-0.13952533536749348,-0.17906500025419253,0.3365990238991007,-0.8172834117291108,-0.4977026520032005,-0.49322872175269916,1.9623874588372703,1,0,0,9
mp-541122,Se4,1,hexagonal,175,Oxide,-1.6762437670647,-0.6183858505802141,1.8941592719149785,0,-0.42236247219470796,0.3168225613802619,-1.786458750861039,-0.7189450108763847,0.853815362224904,0.3947893147547202,1.2913145843562106,1,1,1,9
mp-8552,Al3Ce2,2,tetragonal,131,Halide,0.38492669161579635,0.10302805949629133,1.0667355181047513,0,-0.108019727440124,-0.28231882755070337,0.4557587883322784,-0.21783762780770666,-0.7680062548488215,-0.5065412007156331,-1.6941189551916471,0,4,4,5
mp-228627,BGa2,2,cubic,201,Sulfide,-0.2649739246768198,1.9908931444116256,-0.25245520988553377,0,-1.0024223253178601,-0.8362746496014452,-0.18367600390773245,0.47611066189769974,0.31320815653366224,0.8629522455080675,-1.5932287280487087,0,0,0,14
mp-828235,C4,1,cubic,214,Semiconductor,-0.48857702606110315,-0.7303538248357032,-0.3398451406768203,0,-0.33046120831600395,-0.26155269468660064,-0.11318712917261256,-1.254575449563573,-1.0383098576944425,-0.8533335038671142,-1.688004395970863,1,0,0,12
mp-478375,Hf2La3,2,cubic,209,Perovskite,-2.3759523404256435,-0.5106698247141739,-0.16347637126167835,0,-0.2238176977090215,-0.7347513333769427,1.4828823916154443,-0.23701710315132363,0.31320815653366224,0.007287836803542417,-0.16089323058002325,1,0,0,10
