date,commodity,open,high,low,close,volume,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,volatility_63d_ann,sma_21,sma_63,bollinger_upper,bollinger_lower,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,momentum_21d,term_spread,predicted_close
2023-06-23,Copper,2.6794,2.7013,2.656,2.6807,1779,-0.015913,-0.048067,-0.051013,0.302222,0.333152,0.296497,2.827395,2.914049,3.005433,2.649357,-2.17564,38.409632,-0.043218,-0.023583,-0.068328,-0.049734,3.959726,2.6768531030920832
2023-06-26,Copper,2.6888,2.7096,2.67,2.694,3035,0.004949,-0.039413,-0.029407,0.318677,0.329918,0.296813,2.823567,2.908552,3.009666,2.637467,-1.958836,31.261075,-0.047724,-0.028411,-0.068239,-0.028979,-1.643538,2.685972182553238
2023-06-27,Copper,2.6938,2.7006,2.6768,2.6869,1092,-0.002639,-0.032947,-0.013677,0.320416,0.324173,0.292677,2.821805,2.901851,3.012511,2.631098,-1.954501,33.119524,-0.051278,-0.032985,-0.068246,-0.013583,-3.481143,2.687545495975007
2023-06-28,Copper,2.6451,2.6698,2.6258,2.6483,4102,-0.01447,-0.011526,-0.041566,0.216111,0.323316,0.293685,2.816452,2.894662,3.020223,2.612681,-2.208974,21.147014,-0.056557,-0.037699,-0.098205,-0.040714,4.982927,2.6420430813356677
2023-06-29,Copper,2.5849,2.6028,2.5614,2.5889,1251,-0.022685,-0.050758,-0.060586,0.176307,0.331183,0.296006,2.808752,2.887057,3.034057,2.583447,-2.5754,23.216939,-0.064786,-0.043117,-0.106413,-0.058787,1.667551,2.5790026546780354
2023-06-30,Copper,2.5873,2.6058,2.5795,2.5907,1175,0.000695,-0.03415,-0.08658,0.181464,0.313716,0.292278,2.797595,2.878465,3.041923,2.553267,-2.451678,21.436716,-0.070352,-0.048564,-0.078928,-0.082938,-8.910709,2.586702877014267
2023-07-03,Copper,2.5564,2.5667,2.533,2.5587,2155,-0.012429,-0.051528,-0.119471,0.149526,0.301699,0.290023,2.782133,2.870508,3.044114,2.520153,-2.560439,20.486742,-0.076464,-0.054144,-0.086929,-0.11261,2.365485,2.546932635890899
2023-07-04,Copper,2.4773,2.4972,2.468,2.4789,1836,-0.031684,-0.080573,-0.141572,0.191885,0.314726,0.295083,2.764181,2.860984,3.055011,2.473351,-2.973526,10.356772,-0.086747,-0.060664,-0.107314,-0.132007,0.611669,2.4726077978432435
2023-07-05,Copper,2.4941,2.5052,2.4681,2.489,2842,0.004066,-0.062037,-0.169178,0.240785,0.285437,0.29159,2.742333,2.852913,3.04396,2.440706,-2.684547,12.755474,-0.093009,-0.067133,-0.070922,-0.155641,6.62165,2.4827212919658272
2023-07-06,Copper,2.4932,2.4976,2.4693,2.4947,1080,0.002287,-0.037065,-0.151473,0.238893,0.286272,0.291778,2.722905,2.845079,3.033572,2.412237,-2.472116,16.112532,-0.096401,-0.072987,-0.084077,-0.140559,-10.728343,2.481099985925491
2023-07-07,Copper,2.53,2.5418,2.5213,2.5346,639,0.015867,-0.021892,-0.165037,0.290124,0.267645,0.288268,2.701248,2.836616,2.996937,2.405558,-2.095612,23.160217,-0.094776,-0.077345,-0.054501,-0.152138,3.259167,2.5247767457360615
2023-07-10,Copper,2.5279,2.5341,2.5162,2.5312,1340,-0.001342,-0.010806,-0.128159,0.281285,0.244414,0.287651,2.684767,2.8287,2.977812,2.391721,-2.023841,24.229075,-0.092695,-0.080415,-0.060431,-0.120286,-3.353697,2.520248453078274
2023-07-11,Copper,2.5309,2.5535,2.518,2.5325,872,0.000513,0.021392,-0.132499,0.10769,0.242417,0.282119,2.667681,2.822256,2.951856,2.383506,-1.919511,30.728756,-0.089904,-0.082313,-0.057464,-0.124096,-0.061513,2.529862389678542
2023-07-12,Copper,2.516,2.5269,2.509,2.5207,4469,-0.00467,0.012656,-0.134538,0.12521,0.24213,0.280893,2.650395,2.815121,2.923321,2.377469,-1.906496,20.766129,-0.087634,-0.083377,-0.048182,-0.12588,3.091763,2.5106504731704145
2023-07-13,Copper,2.5834,2.6077,2.568,2.5831,747,0.024454,0.034822,-0.128296,0.1994,0.250931,0.285895,2.633557,2.809303,2.873993,2.393121,-1.448387,36.688489,-0.07988,-0.082677,-0.00224,-0.120407,-3.376356,2.58232748716596
2023-07-14,Copper,2.6015,2.6292,2.5924,2.6072,1361,0.009287,0.028241,-0.105468,0.185906,0.254841,0.285537,2.619748,2.804573,2.827704,2.411791,-1.251337,38.500265,-0.070971,-0.080336,0.006369,-0.100097,-7.323464,2.602192231286175
2023-07-17,Copper,2.654,2.6681,2.6425,2.6529,1636,0.017377,0.04696,-0.058491,0.189032,0.249661,0.286053,2.612138,2.799854,2.801284,2.422992,-0.931563,45.913462,-0.059537,-0.076176,0.036816,-0.056814,9.109307,2.6518642571838207
2023-07-18,Copper,2.7053,2.7115,2.6931,2.6976,1387,0.016709,0.063156,-0.038078,0.175599,0.25857,0.288289,2.607152,2.795717,2.78007,2.434235,-0.625169,55.839848,-0.046335,-0.070208,0.088225,-0.037362,6.407019,2.703290417052296
2023-07-19,Copper,2.6869,2.7049,2.6603,2.6934,2229,-0.001558,0.066268,-0.030531,0.156648,0.257206,0.288201,2.603176,2.791419,2.763047,2.443305,-0.628481,64.240938,-0.035798,-0.063326,0.082121,-0.03007,2.235082,2.687371379855408
2023-07-20,Copper,2.7516,2.7775,2.7383,2.7446,221,0.018831,0.060645,0.024192,0.134898,0.233666,0.288337,2.6063,2.787062,2.774728,2.437872,-0.276967,68.484266,-0.02305,-0.055271,0.100172,0.024487,-3.946682,2.757962933119591
2023-07-21,Copper,2.7045,2.7192,2.691,2.7105,1540,-0.012502,0.038856,-0.004858,0.223447,0.231205,0.285663,2.605671,2.781175,2.772349,2.438994,-0.4747,68.140535,-0.01552,-0.047321,0.0694,-0.004846,-1.817021,2.7071653616380313
2023-07-24,Copper,2.693,2.7088,2.6813,2.7,2283,-0.003881,0.017598,0.007174,0.216741,0.224585,0.281032,2.60659,2.77644,2.775207,2.437974,-0.521446,81.667144,-0.010281,-0.039913,0.066688,0.0072,-0.120502,2.7001037851350995
2023-07-25,Copper,2.6305,2.6528,2.5991,2.6253,1530,-0.028057,-0.027167,-0.025832,0.27126,0.244292,0.280987,2.603319,2.771841,2.767418,2.43922,-0.998789,66.47329,-0.012019,-0.034334,0.036644,-0.025501,-9.2787,2.6289519509962234
2023-07-26,Copper,2.6437,2.6731,2.6209,2.6477,3703,0.008496,-0.017113,-0.014697,0.289113,0.246518,0.278726,2.601452,2.766727,2.76242,2.440484,-0.81911,67.774164,-0.011456,-0.029758,0.050383,-0.014589,4.353093,2.648563737007179
2023-07-27,Copper,2.6879,2.7038,2.6789,2.6931,565,0.017002,-0.018942,0.016775,0.280402,0.248467,0.28124,2.603586,2.762478,2.768305,2.438866,-0.483644,68.180775,-0.007263,-0.025259,0.042584,0.016917,-1.385757,2.6908089666721353
2023-07-28,Copper,2.7067,2.7288,2.6896,2.7064,4453,0.004926,-0.001514,0.044386,0.273494,0.233547,0.278954,2.609181,2.757619,2.779686,2.438676,-0.365889,69.650067,-0.002834,-0.020774,0.038048,0.045386,6.391282,2.70962300682154
2023-07-31,Copper,2.6871,2.7055,2.6768,2.6829,3013,-0.008721,-0.006353,0.03497,0.279574,0.236526,0.279192,2.613571,2.752662,2.786804,2.440338,-0.509462,66.068376,-0.001207,-0.016861,0.011308,0.035589,-1.471991,2.689761635722446
2023-08-01,Copper,2.6863,2.7085,2.6781,2.6929,2356,0.00372,0.025424,0.051119,0.14767,0.230951,0.273788,2.619962,2.749227,2.794589,2.445335,-0.415244,68.468468,0.00088,-0.013313,-0.001742,0.052449,-2.747605,2.6937051475208005
2023-08-02,Copper,2.7507,2.7599,2.7237,2.7478,1953,0.020182,0.037109,0.102986,0.183608,0.202548,0.276674,2.632767,2.747059,2.803339,2.462195,0.00551,67.95291,0.006884,-0.009273,0.020198,0.108476,-4.113035,2.748638989353959
2023-08-03,Copper,2.7682,2.7955,2.7359,2.7599,1379,0.004394,0.024502,0.103313,0.162804,0.202534,0.272321,2.645667,2.746225,2.811482,2.479852,0.101828,67.092008,0.012475,-0.004923,0.005575,0.108839,-14.063457,2.7677940457454637
2023-08-04,Copper,2.7566,2.7771,2.7298,2.7567,1002,-0.00116,0.018415,0.099866,0.168381,0.203449,0.270263,2.658143,2.746084,2.815459,2.500827,0.079061,62.840178,0.016458,-0.000647,0.017045,0.105023,5.718072,2.756640344580607
2023-08-07,Copper,2.7587,2.769,2.7447,2.7576,1732,0.000326,0.027462,0.084325,0.135416,0.199845,0.264763,2.668762,2.744771,2.821079,2.516445,0.09592,58.324084,0.019463,0.003375,0.021333,0.087982,8.211869,2.759429779259221
2023-08-08,Copper,2.7117,2.7445,2.6964,2.7179,2784,-0.014501,0.009241,0.071166,0.197839,0.209267,0.265807,2.677652,2.742519,2.817534,2.537771,-0.185153,53.094216,0.018429,0.006386,0.035272,0.073759,-2.309241,2.7200617940106766
2023-08-09,Copper,2.6737,2.6787,2.6687,2.676,1567,-0.015536,-0.026477,0.055116,0.14467,0.219196,0.267396,2.684486,2.739548,2.807601,2.56137,-0.480272,41.127781,0.014066,0.007922,0.010689,0.056663,-5.24563,2.673381480756902
2023-08-10,Copper,2.7324,2.7422,2.7031,2.7243,1518,0.017888,-0.012983,0.077675,0.215829,0.223621,0.268324,2.694181,2.736687,2.792743,2.595619,-0.094828,51.721557,0.01434,0.009205,0.011585,0.080771,-2.989712,2.727769752712802
2023-08-11,Copper,2.7275,2.7452,2.7224,2.7286,2206,0.001577,-0.010246,0.054798,0.217842,0.210527,0.268059,2.70111,2.733644,2.786444,2.615775,-0.039257,53.623923,0.014735,0.010311,0.008203,0.056328,-1.339428,2.732638215009859
2023-08-14,Copper,2.6957,2.7154,2.6835,2.6979,1088,-0.011315,-0.021887,0.034197,0.225391,0.214355,0.268463,2.705429,2.729846,2.779198,2.631659,-0.253751,60.353679,0.012427,0.010734,0.005591,0.034788,-12.297571,2.7016550615955364
2023-08-15,Copper,2.7218,2.745,2.7108,2.7274,3360,0.010875,0.003489,0.027695,0.22558,0.209464,0.267811,2.708976,2.72727,2.779217,2.638735,0.001048,61.140621,0.01283,0.011154,0.012811,0.028082,-5.675377,2.7299580441648943
2023-08-16,Copper,2.6932,2.7046,2.6791,2.6958,1136,-0.011654,0.007372,-0.000667,0.209056,0.206225,0.268449,2.70889,2.724487,2.779194,2.638587,-0.233413,50.392556,0.01048,0.011019,-0.018924,-0.000667,-2.587366,2.693850111374178
2023-08-17,Copper,2.7005,2.7177,2.6709,2.6939,2531,-0.000705,-0.011222,0.000186,0.150579,0.206166,0.266491,2.708914,2.720989,2.779196,2.638632,-0.224753,48.120301,0.008367,0.010488,-0.023914,0.000186,-6.592067,2.6960282908998883
2023-08-18,Copper,2.7033,2.7099,2.6961,2.7042,1377,0.003816,-0.008983,-0.014829,0.154935,0.195161,0.263118,2.70699,2.718686,2.775355,2.638626,-0.121304,53.335421,0.007438,0.009878,-0.019045,-0.01472,-5.432356,2.7033908311175403
2023-08-21,Copper,2.7749,2.7915,2.7657,2.7739,2353,0.025448,0.027781,0.023121,0.219159,0.209975,0.265162,2.71001,2.716586,2.784363,2.635656,0.488992,60.686016,0.012185,0.01034,0.005911,0.023391,-3.011424,2.7791988174599904
2023-08-22,Copper,2.7827,2.8023,2.759,2.7865,1065,0.004532,0.021438,0.031535,0.214027,0.209482,0.2587,2.714129,2.716038,2.795414,2.632844,0.603304,55.746956,0.016771,0.011626,0.02524,0.032037,-0.683219,2.782511727772305
2023-08-23,Copper,2.6798,2.6863,2.6551,2.6811,1677,-0.038559,-0.005468,0.021032,0.369235,0.230281,0.26791,2.716786,2.714557,2.789019,2.644552,-0.286859,40.837209,0.011765,0.011654,0.001906,0.021255,-9.686116,2.6749372043768673
2023-08-24,Copper,2.7501,2.7584,2.7312,2.7494,1497,0.025156,0.020393,0.037691,0.413892,0.243939,0.27027,2.721629,2.714962,2.78779,2.655467,0.295074,49.262775,0.013157,0.011954,0.009213,0.038411,-4.316092,2.749068748932377
2023-08-25,Copper,2.7848,2.7968,2.7643,2.7793,8407,0.010816,0.027393,0.031506,0.416587,0.23999,0.2698,2.725733,2.715257,2.79508,2.656386,0.548073,52.070216,0.016483,0.01286,0.018581,0.032008,2.652053,2.783149843092418
2023-08-28,Copper,2.7646,2.7843,2.7343,2.758,2312,-0.007693,-0.005748,0.018886,0.381461,0.241695,0.270149,2.72819,2.715375,2.798313,2.658068,0.36466,53.964801,0.017202,0.013728,0.022277,0.019066,1.211097,2.7619562494470946
2023-08-29,Copper,2.7826,2.7946,2.7573,2.779,2111,0.007585,-0.002695,0.035193,0.384926,0.240113,0.265146,2.732767,2.714644,2.803018,2.662515,0.553181,60.622937,0.019244,0.014831,0.018919,0.035819,1.123105,2.780778633690832
2023-08-30,Copper,2.7979,2.8085,2.7914,2.7981,1579,0.006849,0.042713,0.038322,0.185899,0.240692,0.262203,2.737776,2.71329,2.811027,2.664526,0.738578,58.09921,0.022148,0.016295,0.037948,0.039066,-2.604785,2.803183993304115
2023-08-31,Copper,2.8423,2.8549,2.8271,2.8487,2565,0.017922,0.03548,0.036062,0.148507,0.238639,0.264084,2.742581,2.713176,2.830384,2.654778,1.18168,61.964535,0.028208,0.018677,0.057463,0.03672,-2.758234,2.8447749727692933
2023-09-01,Copper,2.8999,2.9322,2.8725,2.9033,1867,0.018985,0.043649,0.050654,0.171018,0.245943,0.259063,2.74941,2.71247,2.861747,2.637072,1.683573,69.532141,0.03699,0.02234,0.073626,0.051958,-0.878452,2.9048417936192084
2023-09-04,Copper,2.9743,2.9979,2.9485,2.9776,3712,0.02527,0.076612,0.077083,0.125693,0.257858,0.262137,2.759929,2.713659,2.910124,2.609734,2.280403,71.92429,0.049375,0.027747,0.073435,0.080132,2.904907,2.976384762839074
2023-09-05,Copper,2.8985,2.9116,2.8652,2.8936,408,-0.028616,0.04041,0.048141,0.34226,0.281038,0.26172,2.766405,2.712138,2.92751,2.6053,1.610845,65.874799,0.051816,0.032561,0.038435,0.049318,-6.934856,2.8940508124911632
2023-09-06,Copper,2.9294,2.9495,2.8987,2.9225,1553,0.009938,0.043499,0.07258,0.342262,0.27533,0.251026,2.776148,2.712856,2.949234,2.603061,1.841305,67.584615,0.055443,0.037137,0.090038,0.075279,-1.77504,2.9308698886000575
2023-09-07,Copper,2.8368,2.8422,2.8062,2.8299,1012,-0.032198,-0.006621,0.055918,0.430708,0.295149,0.259071,2.783476,2.711881,2.951718,2.615235,1.048501,58.582548,0.050266,0.039763,0.029279,0.057511,-1.82996,2.8314470017509996
2023-09-08,Copper,2.7925,2.796,2.7728,2.7856,2342,-0.015778,-0.041385,0.022252,0.396809,0.296305,0.260872,2.786395,2.710324,2.952437,2.620353,0.67933,50.827557,0.042103,0.040231,0.002267,0.022501,3.447771,2.787270430146573
2023-09-11,Copper,2.8079,2.8132,2.8013,2.8066,1795,0.00751,-0.059144,0.028185,0.313509,0.297147,0.258612,2.79011,2.708259,2.9542,2.626019,0.91318,51.405005,0.036903,0.039565,0.017621,0.028586,0.323052,2.8065049218265834
2023-09-12,Copper,2.7895,2.8034,2.7613,2.7847,6023,-0.007834,-0.038361,0.031666,0.275856,0.295519,0.257712,2.794243,2.706473,2.952859,2.635626,0.742078,58.198797,0.030661,0.037784,0.002051,0.032173,2.095313,2.787006766493584
2023-09-13,Copper,2.8623,2.8892,2.8501,2.8651,11615,0.028463,-0.019836,0.049254,0.36674,0.308537,0.257345,2.8008,2.707305,2.959196,2.642404,1.482073,58.984314,0.031835,0.036595,0.023945,0.050488,-0.767302,2.8674319026853907
2023-09-14,Copper,2.8749,2.9026,2.8462,2.8705,664,0.001883,0.014245,0.062791,0.267973,0.304333,0.257234,2.809119,2.708387,2.962628,2.65561,1.503978,57.361963,0.032823,0.03584,0.007653,0.064805,8.682928,2.8756626109738006
2023-09-15,Copper,2.8544,2.882,2.8361,2.8498,1243,-0.007237,0.022786,0.056259,0.235459,0.306168,0.256981,2.816543,2.709544,2.96149,2.671596,1.28767,57.417582,0.031572,0.034987,-0.018427,0.057871,5.872814,2.858876317959285
2023-09-18,Copper,2.9136,2.9378,2.8944,2.9102,1423,0.020973,0.036248,0.073416,0.26379,0.312671,0.249384,2.826352,2.713214,2.967191,2.685514,1.762976,59.966576,0.03505,0.034999,-0.022636,0.076178,2.089797,2.9159879468215157
2023-09-19,Copper,2.9422,2.9681,2.916,2.9338,668,0.008077,0.052158,0.056044,0.228267,0.302943,0.247852,2.833967,2.716549,2.980086,2.687848,1.886899,60.238419,0.039258,0.035851,0.013893,0.057644,8.446975,2.94343863596615
2023-09-20,Copper,2.9721,2.99,2.9426,2.9729,206,0.013239,0.036935,0.064752,0.170877,0.305111,0.246535,2.842843,2.721187,2.999143,2.686543,2.106863,59.536241,0.045227,0.037726,0.017246,0.066894,-12.305192,2.9682261107892636
2023-09-21,Copper,3.0893,3.1111,3.0857,3.0949,718,0.040218,0.075269,0.143528,0.27691,0.291367,0.258269,2.862548,2.727551,3.03654,2.688555,2.862129,63.331478,0.05912,0.042005,0.093643,0.15434,-1.867682,3.097108460892592
2023-09-22,Copper,3.0416,3.0705,3.034,3.0389,869,-0.01826,0.064247,0.100113,0.337286,0.295752,0.261331,2.876333,2.733138,3.058363,2.694304,2.280382,54.376696,0.064864,0.046577,0.090932,0.105296,1.133969,3.0491513403148574
2023-09-25,Copper,3.0438,3.0621,3.0148,3.0395,9089,0.000197,0.043471,0.089494,0.338009,0.295302,0.259222,2.888724,2.739348,3.07828,2.699168,2.158477,61.825255,0.068673,0.050996,0.082983,0.093621,3.4886,3.043078793275745
2023-09-26,Copper,3.0397,3.0614,3.0227,3.0326,484,-0.002273,0.033122,0.094915,0.347064,0.293126,0.254432,2.9018,2.74639,3.091367,2.712233,2.008374,59.253656,0.070324,0.054861,0.089022,0.099565,1.672992,3.044089311731764
2023-09-27,Copper,3.0331,3.054,3.0057,3.0421,4603,0.003128,0.02301,0.090457,0.342314,0.292946,0.254408,2.914329,2.753556,3.104584,2.724073,1.978197,70.730754,0.071574,0.058204,0.061778,0.094674,-2.751785,3.0365592022530943
2023-09-28,Copper,3.0708,3.0811,3.0564,3.0763,3320,0.01118,-0.006028,0.094787,0.171365,0.293802,0.253137,2.927576,2.761771,3.122526,2.732627,2.107426,78.971497,0.074466,0.061456,0.071695,0.099425,-6.28487,3.0742488692770915
2023-09-29,Copper,3.0433,3.0588,3.0254,3.0456,1998,-0.01003,0.002202,0.066835,0.122859,0.293684,0.244667,2.936952,2.770767,3.134886,2.739019,1.844501,73.367227,0.073434,0.063852,0.068707,0.069119,1.792471,3.047488249306256
2023-10-02,Copper,3.0723,3.1047,3.0477,3.0808,2410,0.011491,0.013496,0.059341,0.145524,0.289724,0.245215,2.945405,2.78016,3.152261,2.738548,2.00956,78.216123,0.074597,0.066001,0.058621,0.061137,-5.199861,3.0799762975555125
2023-10-03,Copper,3.1183,3.1442,3.0908,3.1235,936,0.013765,0.029534,0.047837,0.15522,0.281108,0.246079,2.952352,2.790141,3.173086,2.731619,2.204468,76.529774,0.078064,0.068413,0.06466,0.048999,-0.130095,3.121292851043751
2023-10-04,Copper,3.106,3.1386,3.1007,3.1088,1178,-0.004717,0.021689,0.071735,0.173038,0.259363,0.24534,2.9626,2.799256,3.1917,2.7335,2.024962,74.007657,0.078718,0.070474,0.045713,0.074371,3.153186,3.1173286755826015
2023-10-05,Copper,3.1432,3.1781,3.1178,3.1476,2955,0.012403,0.022913,0.074201,0.176275,0.260283,0.245836,2.973319,2.80904,3.215244,2.731394,2.182288,78.946345,0.081428,0.072665,0.017028,0.077023,-5.139893,3.1480794833711
2023-10-06,Copper,3.1998,3.2213,3.1866,3.1974,3652,0.015698,0.04864,0.122097,0.130632,0.228361,0.24697,2.990819,2.819594,3.242156,2.739482,2.38211,78.503374,0.086597,0.075451,0.052157,0.129863,1.70046,3.2057916278044716
2023-10-09,Copper,3.2477,3.2761,3.2262,3.2531,1606,0.01727,0.054419,0.155145,0.141535,0.217423,0.247844,3.013081,2.831219,3.270809,2.755353,2.586364,79.791006,0.094103,0.079182,0.070275,0.167827,-11.513326,3.2540929359185324
2023-10-10,Copper,3.237,3.2648,3.2102,3.2284,2398,-0.007622,0.033032,0.140013,0.187938,0.223548,0.245401,3.033167,2.841462,3.289048,2.777286,2.310248,74.496644,0.09694,0.082733,0.064565,0.150289,-5.201442,3.2400468579822945
2023-10-11,Copper,3.2541,3.2761,3.2503,3.2614,650,0.01017,0.04792,0.158016,0.158901,0.21745,0.245491,3.055867,2.851846,3.30362,2.808113,2.368443,69.248555,0.100691,0.086325,0.072088,0.171185,4.374905,3.2636541064986977
2023-10-12,Copper,3.2574,3.2738,3.2439,3.2557,795,-0.001749,0.033767,0.127804,0.174117,0.20566,0.24409,3.074467,2.861414,3.320713,2.828221,2.211012,78.362114,0.102028,0.089466,0.058317,0.13633,2.2041,3.263201176901191
2023-10-13,Copper,3.3027,3.3189,3.2607,3.2934,1088,0.011513,0.029582,0.137434,0.162737,0.205886,0.243145,3.094605,2.870871,3.339961,2.849249,2.281869,80.276652,0.10492,0.092557,0.081363,0.147326,-9.331344,3.3000188579781686
2023-10-16,Copper,3.3563,3.374,3.3483,3.3664,1540,0.021923,0.034236,0.166595,0.185017,0.206072,0.245811,3.119205,2.881554,3.365064,2.873346,2.499618,84.384013,0.111814,0.096408,0.092703,0.181276,6.683476,3.365042136870933
2023-10-17,Copper,3.3911,3.4129,3.3829,3.3942,4150,0.008224,0.050081,0.153846,0.134157,0.200566,0.244038,3.142252,2.891865,3.396425,2.88808,2.467297,84.95136,0.118158,0.100758,0.086666,0.166312,-0.648127,3.4001751860068716
2023-10-18,Copper,3.3067,3.3303,3.294,3.3158,4182,-0.023369,0.016542,0.1224,0.272107,0.226932,0.247849,3.160443,2.901473,3.406506,2.91438,1.9814,71.856178,0.115528,0.103712,0.066585,0.130207,2.114998,3.314662943419757
2023-10-19,Copper,3.2968,3.3116,3.2768,3.3042,1686,-0.003505,0.014787,0.105656,0.274438,0.227454,0.247807,3.176219,2.911063,3.414128,2.93831,1.841151,74.451589,0.111225,0.105215,0.049752,0.11144,-4.648526,3.3015884421531596
2023-10-20,Copper,3.204,3.2363,3.1749,3.2057,1892,-0.030264,-0.02699,0.035175,0.343866,0.221023,0.248975,3.181495,2.920276,3.416729,2.946262,1.336754,60.547205,0.098729,0.103918,0.002596,0.035801,-3.419691,3.207661642065092
2023-10-23,Copper,3.1904,3.2052,3.1773,3.1918,1007,-0.004345,-0.053259,0.049089,0.250184,0.210201,0.249183,3.188776,2.928913,3.414756,2.962797,1.232356,56.062489,0.086705,0.100475,-0.018844,0.050314,-0.113893,3.1920555266237143
2023-10-24,Copper,3.2854,3.3144,3.2649,3.2869,5413,0.02936,-0.032123,0.078252,0.367933,0.22982,0.253206,3.200557,2.938338,3.419538,2.981576,1.61493,63.834084,0.083883,0.097157,0.01812,0.081395,1.244867,3.289129323412367
2023-10-25,Copper,3.3753,3.3997,3.3491,3.3782,1336,0.027398,0.018644,0.107923,0.396085,0.242685,0.257789,3.217014,2.949002,3.434924,2.999104,1.944423,66.561333,0.087999,0.095325,0.035813,0.113962,10.414814,3.375879612151202
2023-10-26,Copper,3.4294,3.4564,3.4206,3.4355,1342,0.016819,0.038968,0.121614,0.398971,0.245869,0.257921,3.235748,2.960948,3.458096,3.013399,2.096152,66.917721,0.094791,0.095218,0.055226,0.129319,6.874369,3.4356233016127082
2023-10-27,Copper,3.3715,3.3881,3.3357,3.3672,1516,-0.020081,0.049151,0.090354,0.339962,0.26064,0.262352,3.2496,2.971651,3.466405,3.032795,1.72402,57.96454,0.093585,0.094892,0.022408,0.094562,-3.94529,3.366807342716521
2023-10-30,Copper,3.3317,3.3715,3.3163,3.3385,1092,-0.00856,0.044937,0.091824,0.352132,0.25967,0.26124,3.263548,2.981027,3.462155,3.064941,1.539557,57.642649,0.089283,0.09377,-0.008288,0.096172,-3.686812,3.342255458134973
2023-10-31,Copper,3.342,3.3461,3.3315,3.3387,2818,6e-05,0.015637,0.080392,0.303404,0.258739,0.261296,3.275829,2.990214,3.458206,3.093451,1.484571,55.621818,0.084912,0.091998,-0.016351,0.083712,3.298315,3.340777450637149
2023-11-01,Copper,3.4264,3.458,3.3962,3.4171,1984,0.023211,0.011449,0.089838,0.283076,0.265296,0.26424,3.28981,3.000697,3.468111,3.111508,1.743354,60.615627,0.086773,0.090953,0.030551,0.093997,-2.109951,3.426252840319618
2023-11-02,Copper,3.4357,3.4763,3.4061,3.4438,228,0.007783,0.002413,0.102339,0.260201,0.263483,0.264307,3.305762,3.011589,3.475798,3.135726,1.777229,60.037373,0.089373,0.090637,0.042249,0.107759,3.2148,3.438730812764806
2023-11-03,Copper,3.5251,3.5471,3.5167,3.5331,779,0.0256,0.048094,0.115535,0.233489,0.272061,0.265356,3.324119,3.024529,3.50531,3.142928,2.042989,60.888308,0.097515,0.092013,0.102131,0.122474,6.533093,3.53014544033883
2023-11-06,Copper,3.3758,3.4061,3.3558,3.3702,538,-0.047204,0.00945,0.052634,0.467221,0.324553,0.281951,3.332348,3.035548,3.504856,3.159839,1.346025,48.667555,0.089787,0.091568,0.055893,0.054044,-11.764316,3.380278895032581
2023-11-07,Copper,3.3369,3.3451,3.3168,3.3405,1971,-0.008852,0.000539,0.026512,0.473659,0.322186,0.281539,3.33651,3.045329,3.505162,3.167857,1.188764,51.449701,0.080341,0.089322,0.016307,0.026867,3.281195,3.3365275286962492
2023-11-08,Copper,3.2693,3.2904,3.2329,3.2605,277,-0.02424,-0.046912,0.009894,0.446883,0.332924,0.286842,3.338038,3.053771,3.503119,3.172957,0.839018,47.625774,0.065642,0.084586,-0.034841,0.009943,3.324277,3.2655806003208094
2023-11-09,Copper,3.2925,3.3062,3.2665,3.2971,753,0.011163,-0.043532,0.010887,0.45562,0.333306,0.285859,3.339738,3.063283,3.502219,3.177257,0.958315,55.323858,0.056298,0.078929,-0.040285,0.010946,-2.242786,3.2905221818418426
2023-11-10,Copper,3.4327,3.4456,3.4033,3.4236,1566,0.037649,-0.031483,0.050285,0.516711,0.357027,0.293695,3.347733,3.074333,3.509368,3.186099,1.429687,61.936148,0.058427,0.074828,0.01675,0.051571,6.504826,3.426399937232609
2023-11-13,Copper,3.3879,3.4078,3.3756,3.3977,886,-0.007594,0.008127,0.031178,0.376703,0.357014,0.292949,3.3527,3.085475,3.513731,3.191669,1.286177,56.143269,0.057362,0.071335,0.017733,0.031669,0.547138,3.3912603541133493
2023-11-14,Copper,3.3574,3.3887,3.3319,3.3594,1979,-0.011336,0.005642,-0.002082,0.38144,0.351572,0.294363,3.352367,3.096038,3.513308,3.191426,1.097784,48.892554,0.05282,0.067632,0.0062,-0.002079,-3.107556,3.3590026178826493
2023-11-15,Copper,3.3198,3.3432,3.2875,3.3161,5870,-0.012973,0.016909,-0.023279,0.340413,0.352914,0.2962,3.348648,3.105751,3.509137,3.188158,0.890779,42.848586,0.045204,0.063146,-0.029557,-0.02301,-6.111467,3.3161984848702986
2023-11-16,Copper,3.3195,3.3236,3.2858,3.3133,2878,-0.000845,0.004901,-0.000754,0.333729,0.343513,0.292835,3.348529,3.114313,3.509124,3.187933,0.851536,46.496815,0.038499,0.058217,-0.037894,-0.000754,5.706779,3.31033582840232
2023-11-17,Copper,3.2804,3.2932,3.2586,3.275,481,-0.011627,-0.044375,-0.008877,0.077992,0.345692,0.294231,3.347138,3.122067,3.509838,3.184439,0.662872,45.923739,0.029752,0.052524,-0.073052,-0.008837,-5.213814,3.2744631108547066
